record_id,date,year,season,region,product_id,category,product_name,color,fabric,price_tier,price_usd,discount_pct,historical_sales_units,search_volume_index,social_media_mentions,instagram_hashtag_count,tiktok_video_count,influencer_mentions,customer_rating,return_rate_pct,stock_availability_pct,repeat_purchase_rate_pct,website_click_through_rate,days_in_top_100,trending_score,is_trending,trending_label
5039,2024-09-15,2024,Fall,Latin America,P105038,Denim,Denim Skirt,Beige,Silk,Budget,31.05,29.7,1903,44,3435,1781,2138,11,3.5,5.8,48.6,6.0,2.84,0,49.84,0,Not Trending
5040,2023-01-28,2023,Winter,Asia Pacific,P105039,Tops,Tank Top,Black,Wool,Budget,32.64,28.9,1780,70,1328,1258,1872,15,3.7,7.4,89.7,30.0,2.09,42,37.65,0,Not Trending
5041,2023-06-15,2023,Fall,Latin America,P105040,Denim,Denim Vest,Charcoal,Cotton,Budget,23.55,16.9,924,43,4260,11858,339,17,4.7,17.9,100.0,4.5,5.68,18,64.59,1,Trending
5042,2024-10-26,2024,Summer,Asia Pacific,P105041,Accessories,Mini Bag,White,Wool,Premium,172.57,0.0,1493,31,2414,8738,431,19,4.9,5.5,83.2,38.4,4.04,6,64.8,1,Trending
5043,2023-05-11,2023,Spring,Asia Pacific,P105042,Outerwear,Puffer Jacket,Burgundy,Linen,Premium,116.24,8.0,1012,9,1464,7089,930,13,3.8,11.0,85.3,18.8,4.07,34,34.42,0,Not Trending
5044,2023-04-30,2023,Spring,Europe,P105043,Tops,Crop Top,Sage Green,Knit,Budget,26.42,0.0,1633,58,3863,15005,1796,18,3.9,11.0,76.7,20.2,5.37,20,62.86,1,Trending
5045,2024-08-31,2024,Winter,Asia Pacific,P105044,Tops,Corset Top,White,Denim,Budget,17.62,0.0,2651,9,3440,6576,1762,14,4.3,9.1,99.7,15.9,6.07,34,49.73,0,Not Trending
5046,2024-07-11,2024,Winter,Asia Pacific,P105045,Dresses,Maxi Dress,Cherry Red,Satin,Budget,15.75,0.0,415,92,1803,17187,2051,9,3.4,10.9,67.2,16.5,5.31,42,63.81,1,Trending
5047,2023-06-05,2023,Winter,Latin America,P105046,Activewear,Sports Bra,Hot Pink,Denim,Luxury,228.44,0.0,1790,49,5263,4152,1874,18,4.9,7.7,85.1,29.0,6.43,5,46.38,0,Not Trending
5048,2024-05-10,2024,Summer,Latin America,P105047,Tops,Bodysuit,Baby Blue,Wool,Luxury,328.06,15.7,822,40,4959,16873,1862,9,4.3,16.4,100.0,31.5,3.39,9,77.75,1,Trending
5049,2023-05-18,2023,Summer,Latin America,P105048,Dresses,Shirt Dress,Rust Orange,Denim,Budget,27.33,22.5,711,63,4788,10247,0,13,4.2,9.2,53.5,17.9,4.77,26,52.78,0,Not Trending
5050,2023-08-26,2023,Spring,Middle East,P105049,Denim,Baggy Jeans,Rust Orange,Linen,Budget,12.98,16.8,1329,38,788,16932,0,15,4.4,16.0,86.3,22.1,5.43,20,37.39,0,Not Trending
5051,2024-06-05,2024,Spring,Europe,P105050,Outerwear,Cardigan,Mocha Mousse,Denim,Budget,21.42,19.6,1524,74,6532,1255,1387,19,3.7,11.2,45.9,16.3,4.7,21,72.72,1,Trending
5052,2024-05-14,2024,Winter,Middle East,P105051,Bottoms,Mini Skirt,Mocha Mousse,Wool,Budget,23.31,9.6,1250,82,1458,8240,1847,9,4.0,10.1,100.0,30.7,4.56,50,52.75,0,Not Trending
5053,2024-11-07,2024,Summer,Asia Pacific,P105052,Tops,Bodysuit,Mocha Mousse,Knit,Mid-Range,45.11,28.4,1819,35,1555,13542,1462,16,5.0,14.6,34.9,16.5,6.48,45,68.52,1,Trending
5054,2023-01-06,2023,Summer,Asia Pacific,P105053,Activewear,Bike Shorts,Burgundy,Linen,Luxury,254.88,21.1,1688,24,4216,4917,2280,19,4.0,22.6,100.0,28.1,0.28,18,47.1,0,Not Trending
5055,2025-06-04,2025,Winter,North America,P105054,Activewear,Sports Bra,Butter Yellow,Cotton,Mid-Range,66.55,29.5,1085,50,4401,229,1445,6,4.4,4.1,77.5,21.8,0.25,20,53.23,0,Not Trending
5056,2024-05-30,2024,Fall,North America,P105055,Dresses,Slip Dress,Chocolate Brown,Wool,Premium,138.74,20.1,1112,61,3390,9957,1636,16,3.8,15.9,58.6,22.6,4.7,21,48.58,0,Not Trending
5057,2024-12-15,2024,Fall,Middle East,P105056,Dresses,Slip Dress,Mocha Mousse,Cotton,Premium,92.28,17.9,447,40,5447,0,138,12,3.7,5.1,81.3,28.6,4.45,0,41.94,0,Not Trending
5058,2025-12-05,2025,Fall,Latin America,P105057,Accessories,Belt Bag,Rust Orange,Satin,Budget,27.55,22.6,1098,33,6620,13400,2101,17,3.3,21.1,53.6,17.0,5.33,38,37.78,0,Not Trending
5059,2025-02-26,2025,Fall,Latin America,P105058,Accessories,Bucket Hat,Cherry Red,Knit,Luxury,310.75,34.2,881,53,5130,18304,1499,14,3.0,12.0,89.8,26.7,2.36,0,79.73,1,Trending
5060,2024-01-03,2024,Spring,North America,P105059,Tops,Blouse,Lavender,Satin,Premium,199.09,0.0,1435,54,1395,3216,617,20,3.0,19.8,77.0,30.2,2.33,19,52.08,0,Not Trending
5061,2023-05-28,2023,Spring,Middle East,P105060,Accessories,Statement Earrings,Burgundy,Silk,Premium,179.08,15.2,2950,22,5095,17229,127,12,4.4,16.4,96.3,24.0,1.67,4,49.04,0,Not Trending
5062,2025-03-30,2025,Winter,Europe,P105061,Footwear,Slides,Chocolate Brown,Linen,Mid-Range,47.61,22.2,2271,44,2438,5086,1193,14,4.3,7.1,75.7,16.2,1.97,37,36.36,0,Not Trending
5063,2024-08-21,2024,Spring,Asia Pacific,P105062,Bottoms,Wide-Leg Jeans,Butter Yellow,Cotton,Mid-Range,89.71,9.4,252,82,7159,11079,854,19,3.4,21.4,93.7,33.4,4.49,33,65.06,1,Trending
5064,2025-02-07,2025,Winter,North America,P105063,Outerwear,Cardigan,Rust Orange,Cotton,Premium,207.38,14.8,1071,72,3164,13479,1535,17,5.0,15.7,64.1,9.7,3.3,14,55.71,0,Not Trending
5065,2025-08-24,2025,Summer,Latin America,P105064,Outerwear,Oversized Blazer,Cream,Cotton,Luxury,250.01,7.2,2544,49,1185,11245,1911,19,4.9,14.3,96.2,13.1,3.32,19,48.95,0,Not Trending
5066,2025-01-05,2025,Summer,Latin America,P105065,Activewear,Bike Shorts,White,Wool,Premium,140.81,33.5,0,52,2707,7708,1371,14,4.2,0.0,78.6,22.8,0.1,12,44.93,0,Not Trending
5067,2024-08-25,2024,Summer,North America,P105066,Outerwear,Denim Jacket,Mocha Mousse,Knit,Budget,26.18,0.0,555,39,4477,569,2290,8,3.9,8.6,68.8,23.8,2.97,17,46.09,0,Not Trending
5068,2024-12-16,2024,Winter,Latin America,P105067,Dresses,Shirt Dress,Beige,Wool,Mid-Range,67.11,11.9,2299,61,3047,12068,1800,19,4.5,7.5,82.0,19.8,2.95,4,73.22,1,Trending
5069,2023-02-23,2023,Summer,Europe,P105068,Tops,Corset Top,Chocolate Brown,Wool,Mid-Range,50.2,16.3,1133,73,2928,6128,1443,20,3.2,16.8,64.7,24.0,2.23,27,54.57,0,Not Trending
5070,2025-04-19,2025,Fall,Europe,P105069,Outerwear,Oversized Blazer,Charcoal,Cotton,Mid-Range,85.82,1.5,445,36,3004,5013,1429,15,4.8,19.2,45.6,21.7,2.92,0,47.51,0,Not Trending
5071,2023-11-01,2023,Spring,Asia Pacific,P105070,Dresses,Bodycon Dress,Beige,Wool,Premium,185.0,15.1,1873,88,0,2219,889,21,4.3,17.9,46.7,28.2,1.82,13,45.96,0,Not Trending
5072,2025-10-07,2025,Winter,North America,P105071,Tops,Tank Top,Cherry Red,Silk,Budget,21.56,13.2,1514,40,1435,8869,960,16,3.6,11.4,83.7,26.9,1.35,24,51.02,0,Not Trending
5073,2023-01-02,2023,Spring,Europe,P105072,Dresses,Wrap Dress,Cherry Red,Knit,Mid-Range,36.97,20.4,2241,0,4780,5315,3097,13,3.8,21.4,86.8,41.9,2.08,0,38.67,0,Not Trending
5074,2023-03-25,2023,Spring,Latin America,P105073,Denim,Denim Skirt,Cream,Cotton,Budget,21.1,22.1,2056,23,6447,8918,1575,15,4.6,20.5,85.4,28.9,5.04,35,47.71,0,Not Trending
5075,2024-08-09,2024,Fall,Latin America,P105074,Footwear,Ballet Flats,Charcoal,Satin,Luxury,554.12,2.1,2180,52,3475,9408,2456,18,3.2,9.8,53.8,15.9,2.26,20,67.98,1,Trending
5076,2023-06-24,2023,Spring,Latin America,P105075,Denim,Baggy Jeans,Cream,Linen,Premium,147.75,7.7,1600,32,355,962,2811,17,4.0,5.4,45.4,4.2,2.89,14,38.58,0,Not Trending
5077,2025-08-02,2025,Summer,Europe,P105076,Tops,Blouse,Cherry Red,Linen,Premium,97.42,11.0,2113,53,2942,10936,2900,16,3.6,9.4,85.5,15.1,3.98,31,53.33,0,Not Trending
5078,2024-07-21,2024,Spring,Middle East,P105077,Tops,Bodysuit,Baby Blue,Silk,Budget,29.58,6.7,2888,89,6826,6443,1077,13,3.6,4.8,90.3,14.6,3.04,33,65.34,1,Trending
5079,2023-02-24,2023,Spring,North America,P105078,Tops,Bodysuit,White,Polyester,Budget,24.74,12.3,177,100,1824,10433,1115,11,4.5,27.7,58.2,3.2,0.1,0,58.96,0,Not Trending
5080,2025-02-01,2025,Fall,North America,P105079,Denim,Denim Skirt,Black,Silk,Mid-Range,84.77,11.8,970,71,766,3336,3051,19,3.5,15.4,100.0,16.1,2.98,26,50.24,0,Not Trending
5081,2024-01-19,2024,Summer,Latin America,P105080,Bottoms,Mini Skirt,Butter Yellow,Linen,Premium,135.5,20.0,1557,55,1735,8118,1691,15,3.1,17.7,87.8,20.8,5.24,25,23.88,0,Not Trending
5082,2023-01-11,2023,Fall,Middle East,P105081,Dresses,Maxi Dress,Cherry Red,Knit,Mid-Range,60.94,24.9,1479,54,4346,6850,2186,17,3.6,12.4,100.0,22.4,3.65,34,43.28,0,Not Trending
5083,2024-08-01,2024,Fall,North America,P105082,Dresses,Wrap Dress,Black,Denim,Premium,198.38,30.7,1549,48,6347,7706,3264,12,4.2,12.1,91.2,19.1,3.22,19,75.83,1,Trending
5084,2024-10-27,2024,Spring,North America,P105083,Dresses,Bodycon Dress,Hot Pink,Polyester,Premium,135.65,2.2,2223,65,4157,2529,961,18,3.3,13.0,80.6,19.5,3.39,40,27.18,0,Not Trending
5085,2025-10-19,2025,Spring,North America,P105084,Outerwear,Denim Jacket,Lavender,Denim,Budget,34.11,4.7,1746,32,1913,4161,39,19,4.7,12.6,72.5,17.4,1.98,27,41.83,0,Not Trending
5086,2025-02-18,2025,Spring,Latin America,P105085,Outerwear,Cardigan,Rust Orange,Wool,Mid-Range,58.05,8.2,2370,42,1897,9269,1104,11,4.9,18.2,85.1,18.6,2.03,2,49.24,0,Not Trending
5087,2025-04-16,2025,Winter,Latin America,P105086,Denim,Denim Vest,Hot Pink,Linen,Luxury,508.76,27.2,506,63,1971,2349,2120,13,4.7,9.2,88.0,0.0,2.63,16,53.59,0,Not Trending
5088,2024-08-11,2024,Spring,Middle East,P105087,Accessories,Mini Bag,White,Knit,Mid-Range,58.03,7.2,3376,68,2560,4678,1827,14,3.9,13.9,87.2,8.7,3.87,35,43.62,0,Not Trending
5089,2023-05-29,2023,Summer,Asia Pacific,P105088,Bottoms,Denim Shorts,Hot Pink,Silk,Mid-Range,46.8,2.7,979,38,1849,9959,1312,17,4.4,3.9,28.3,9.3,6.69,10,51.42,0,Not Trending
5090,2024-12-21,2024,Winter,Asia Pacific,P105089,Outerwear,Denim Jacket,Chocolate Brown,Polyester,Budget,20.82,24.4,2275,56,6633,19832,1140,14,4.6,18.4,68.6,19.4,2.25,24,73.98,1,Trending
5091,2024-09-06,2024,Spring,Europe,P105090,Dresses,Shirt Dress,Hot Pink,Linen,Premium,202.5,0.0,2409,29,2753,580,2014,12,4.0,3.5,79.1,7.8,5.07,0,29.28,0,Not Trending
5092,2025-06-01,2025,Fall,Europe,P105091,Dresses,Shirt Dress,Black,Satin,Premium,166.97,15.5,1917,65,3416,17158,1263,18,3.6,23.9,91.3,23.4,5.26,15,54.67,0,Not Trending
5093,2024-10-10,2024,Spring,Middle East,P105092,Tops,Tank Top,Charcoal,Knit,Budget,34.37,8.7,2091,79,2156,13833,2080,11,4.5,13.5,86.5,13.9,5.47,13,46.8,0,Not Trending
5094,2023-09-20,2023,Fall,Latin America,P105093,Footwear,Ankle Boots,Sage Green,Knit,Premium,145.33,19.0,85,27,3216,6587,491,13,4.6,0.8,73.0,9.1,2.03,0,41.88,0,Not Trending
5095,2024-07-29,2024,Fall,North America,P105094,Bottoms,Cargo Pants,Sage Green,Silk,Premium,146.01,5.5,1130,39,658,8549,625,23,4.7,17.2,80.0,23.5,3.91,7,58.39,0,Not Trending
5096,2025-09-19,2025,Winter,North America,P105095,Bottoms,Leggings,Butter Yellow,Polyester,Budget,10.81,11.2,1342,77,3914,2592,848,7,4.1,12.8,67.2,26.3,4.54,24,55.58,0,Not Trending
5097,2024-11-25,2024,Fall,Asia Pacific,P105096,Denim,Denim Vest,Chocolate Brown,Polyester,Luxury,450.09,12.3,1957,22,1339,4010,321,21,3.7,7.6,67.7,22.7,3.83,1,40.76,0,Not Trending
5098,2023-05-28,2023,Spring,Asia Pacific,P105097,Dresses,Wrap Dress,White,Cotton,Mid-Range,42.08,14.7,2326,56,7621,6714,2280,17,4.4,4.7,70.5,19.9,4.32,37,64.67,1,Trending
5099,2023-01-25,2023,Winter,North America,P105098,Outerwear,Denim Jacket,Sage Green,Knit,Mid-Range,69.05,20.4,2298,33,3002,4834,1187,14,4.0,11.8,80.3,24.3,3.76,11,42.28,0,Not Trending
5100,2023-11-11,2023,Winter,North America,P105099,Activewear,Running Tights,Lavender,Knit,Mid-Range,83.4,26.7,1499,42,2365,6327,2306,15,3.3,11.0,66.7,23.0,4.31,11,36.23,0,Not Trending
5101,2025-04-18,2025,Fall,Latin America,P105100,Activewear,Track Jacket,Beige,Denim,Budget,33.85,5.9,1061,51,4853,0,827,12,3.4,9.2,78.9,0.0,3.67,23,40.76,0,Not Trending
5102,2023-01-15,2023,Summer,Asia Pacific,P105101,Tops,Tank Top,Hot Pink,Silk,Mid-Range,38.71,25.1,2062,0,642,10786,1103,19,4.0,6.6,77.7,28.4,1.07,0,31.57,0,Not Trending
5103,2024-03-28,2024,Summer,Latin America,P105102,Footwear,Ankle Boots,Cherry Red,Silk,Budget,20.8,46.7,1518,24,3141,4691,1850,15,4.0,12.3,78.7,14.9,4.47,29,67.05,1,Trending
5104,2023-10-26,2023,Fall,Europe,P105103,Footwear,Chunky Sneakers,Baby Blue,Linen,Mid-Range,81.49,38.1,2006,36,929,5141,1633,18,4.5,4.1,100.0,23.0,3.73,31,44.03,0,Not Trending
5105,2023-07-17,2023,Winter,Europe,P105104,Denim,Denim Skirt,Beige,Denim,Luxury,262.73,11.5,953,47,0,10570,0,17,4.8,22.2,56.0,0.2,2.04,4,41.34,0,Not Trending
5106,2023-05-03,2023,Spring,Asia Pacific,P105105,Activewear,Running Tights,Beige,Cotton,Budget,23.87,22.7,1487,53,3910,20449,865,17,4.6,0.3,64.7,25.1,4.62,12,68.01,1,Trending
5107,2024-12-28,2024,Spring,Latin America,P105106,Bottoms,Mini Skirt,Burgundy,Cotton,Mid-Range,84.84,25.1,875,64,2776,9760,385,19,4.3,11.4,100.0,33.8,2.02,26,63.63,1,Trending
5108,2023-10-15,2023,Spring,Asia Pacific,P105107,Denim,Denim Skirt,Mocha Mousse,Denim,Mid-Range,37.94,25.0,1214,64,3164,18551,1022,14,4.1,13.4,59.6,24.9,5.03,20,74.08,1,Trending
5109,2024-05-21,2024,Winter,Europe,P105108,Activewear,Sports Bra,Chocolate Brown,Polyester,Premium,101.2,21.6,1450,17,5536,2343,1969,8,3.3,16.7,76.9,34.7,1.24,45,41.96,0,Not Trending
5110,2025-03-21,2025,Spring,Asia Pacific,P105109,Denim,Flared Jeans,Butter Yellow,Linen,Mid-Range,76.1,17.3,2002,24,0,11164,1468,11,4.3,9.2,100.0,0.0,5.66,4,37.37,0,Not Trending
5111,2023-01-14,2023,Winter,Asia Pacific,P105110,Footwear,Slides,Sage Green,Cotton,Mid-Range,46.78,22.1,1751,68,519,1825,1858,13,4.0,2.4,60.2,3.4,4.86,21,56.69,0,Not Trending
5112,2025-05-22,2025,Spring,North America,P105111,Dresses,Maxi Dress,White,Denim,Mid-Range,38.67,16.1,1628,64,184,16635,1108,17,5.0,17.8,54.7,18.1,5.44,30,65.44,1,Trending
5113,2024-09-10,2024,Winter,Asia Pacific,P105112,Dresses,Bodycon Dress,Chocolate Brown,Cotton,Budget,34.92,15.4,806,51,4629,9773,2286,16,3.9,4.1,74.6,28.7,4.91,12,64.83,1,Trending
5114,2025-04-03,2025,Fall,Europe,P105113,Accessories,Mini Bag,Charcoal,Silk,Budget,28.8,9.9,1194,40,1521,7786,986,14,4.7,7.9,85.6,27.4,2.8,16,40.73,0,Not Trending
5115,2024-05-18,2024,Spring,Europe,P105114,Tops,Corset Top,White,Cotton,Budget,25.48,1.0,1190,21,1535,2753,2040,16,3.3,12.3,77.7,24.3,2.57,12,46.28,0,Not Trending
5116,2023-01-23,2023,Winter,Europe,P105115,Denim,Denim Vest,Burgundy,Polyester,Budget,29.92,39.0,1038,94,6416,7668,1942,14,3.6,12.1,57.5,19.3,4.27,30,60.98,0,Not Trending
5117,2025-04-09,2025,Summer,Asia Pacific,P105116,Footwear,Chunky Sneakers,Beige,Polyester,Premium,217.72,29.3,1504,83,0,8494,149,16,4.4,5.2,36.6,16.2,4.71,10,40.01,0,Not Trending
5118,2025-04-27,2025,Spring,Latin America,P105117,Dresses,Slip Dress,Black,Knit,Mid-Range,71.9,5.7,1575,65,5833,4148,1760,16,2.7,12.4,69.4,5.2,4.5,8,62.33,1,Trending
5119,2025-11-13,2025,Summer,Asia Pacific,P105118,Dresses,Wrap Dress,White,Linen,Luxury,487.35,8.6,1470,44,4792,1629,145,20,4.9,1.8,43.1,27.8,4.94,26,36.2,0,Not Trending
5120,2025-09-22,2025,Winter,Asia Pacific,P105119,Denim,Denim Vest,Mocha Mousse,Denim,Premium,146.57,15.8,2430,53,3186,5979,0,20,3.8,3.5,52.0,26.3,4.49,41,32.02,0,Not Trending
5121,2024-11-05,2024,Spring,Asia Pacific,P105120,Accessories,Bucket Hat,Black,Knit,Premium,193.52,14.7,1772,49,0,6748,146,13,3.9,22.4,65.1,13.6,4.97,29,39.68,0,Not Trending
5122,2023-01-18,2023,Spring,Latin America,P105121,Dresses,Slip Dress,Mocha Mousse,Denim,Premium,107.35,25.2,1583,28,6997,5788,1240,18,5.0,11.7,72.5,28.7,1.74,44,52.51,0,Not Trending
5123,2025-01-06,2025,Winter,Middle East,P105122,Dresses,Shirt Dress,Baby Blue,Linen,Luxury,389.5,14.4,1806,78,4312,8877,2176,11,3.6,19.4,72.2,30.4,1.86,35,58.22,0,Not Trending
5124,2024-05-15,2024,Summer,Europe,P105123,Bottoms,Denim Shorts,Butter Yellow,Wool,Premium,185.02,4.6,2713,74,4799,11828,405,14,4.9,4.6,100.0,29.7,6.34,49,40.19,0,Not Trending
5125,2025-01-08,2025,Summer,North America,P105124,Bottoms,Cargo Pants,White,Linen,Mid-Range,71.23,6.2,810,63,6351,3635,1484,18,3.9,19.8,66.0,26.9,6.07,29,63.35,1,Trending
5126,2024-06-23,2024,Fall,Asia Pacific,P105125,Bottoms,Leggings,Sage Green,Denim,Luxury,546.7,3.4,2411,12,2833,4796,57,20,3.9,5.1,69.7,1.9,2.28,0,35.79,0,Not Trending
5127,2025-08-06,2025,Fall,Asia Pacific,P105126,Accessories,Statement Earrings,Beige,Cotton,Mid-Range,37.12,26.8,1538,98,3258,6371,512,15,4.3,8.2,58.6,19.7,4.59,15,49.07,0,Not Trending
5128,2024-09-26,2024,Fall,North America,P105127,Footwear,Slides,Cream,Wool,Budget,16.13,25.9,864,15,4553,0,2074,12,3.5,14.7,53.0,13.7,3.08,22,47.21,0,Not Trending
5129,2023-09-20,2023,Fall,Asia Pacific,P105128,Bottoms,Leggings,Beige,Satin,Budget,32.37,18.4,2803,56,4753,6387,1240,17,4.6,29.0,76.6,27.0,5.59,17,38.01,0,Not Trending
5130,2025-04-28,2025,Winter,Middle East,P105129,Dresses,Shirt Dress,Sage Green,Denim,Mid-Range,43.95,37.4,1943,59,2460,0,1780,15,3.6,11.5,89.4,11.5,2.34,14,59.79,0,Not Trending
5131,2025-05-07,2025,Fall,Latin America,P105130,Dresses,Bodycon Dress,Mocha Mousse,Knit,Premium,119.12,6.3,1340,30,987,19068,183,15,4.9,12.0,47.6,15.0,3.3,35,25.18,0,Not Trending
5132,2024-06-08,2024,Summer,Latin America,P105131,Bottoms,Cargo Pants,Burgundy,Satin,Budget,10.78,0.0,1473,65,0,6852,1842,14,3.9,11.6,99.3,26.1,4.09,31,51.87,0,Not Trending
5133,2024-06-30,2024,Summer,North America,P105132,Denim,Skinny Jeans,Lavender,Cotton,Budget,26.08,23.1,1190,0,1943,12096,709,16,4.5,15.0,81.0,37.8,4.38,0,36.14,0,Not Trending
5134,2023-03-15,2023,Fall,Asia Pacific,P105133,Outerwear,Puffer Jacket,Hot Pink,Knit,Mid-Range,57.62,6.6,990,9,3639,4425,1342,14,3.5,7.7,84.1,4.6,2.77,9,32.65,0,Not Trending
5135,2024-09-07,2024,Winter,Middle East,P105134,Dresses,Shirt Dress,Chocolate Brown,Wool,Budget,18.89,8.4,4097,0,3022,13567,1587,24,3.6,13.8,61.4,11.7,1.83,33,42.09,0,Not Trending
5136,2025-02-20,2025,Winter,North America,P105135,Activewear,Bike Shorts,Charcoal,Polyester,Mid-Range,86.05,25.6,1857,9,3669,8105,2350,12,3.8,16.6,78.7,28.3,5.31,3,65.65,1,Trending
5137,2023-03-01,2023,Spring,Europe,P105136,Outerwear,Denim Jacket,Charcoal,Silk,Mid-Range,45.72,0.0,776,63,2615,9736,1451,16,4.5,5.2,48.7,12.3,5.65,6,52.91,0,Not Trending
5138,2024-03-30,2024,Spring,Asia Pacific,P105137,Outerwear,Oversized Blazer,Sage Green,Knit,Premium,149.2,18.6,680,34,6149,6062,741,10,4.8,12.2,88.3,22.6,2.6,0,52.04,0,Not Trending
5139,2025-07-19,2025,Fall,Europe,P105138,Accessories,Oversized Sunglasses,Beige,Denim,Budget,29.03,25.4,1756,42,3347,6357,505,15,4.3,7.7,65.0,35.5,2.73,23,48.31,0,Not Trending
5140,2023-05-24,2023,Winter,Latin America,P105139,Tops,Blouse,Cream,Wool,Budget,34.93,13.0,1934,16,0,13455,0,10,3.9,9.7,100.0,0.0,3.7,28,44.14,0,Not Trending
5141,2025-07-29,2025,Winter,Middle East,P105140,Denim,Flared Jeans,Sage Green,Polyester,Mid-Range,86.14,17.0,2494,52,3575,12060,1124,14,4.4,9.7,55.2,17.8,4.6,31,50.08,0,Not Trending
5142,2025-07-13,2025,Spring,Europe,P105141,Denim,Denim Skirt,Mocha Mousse,Polyester,Luxury,416.83,28.0,438,39,3219,0,1313,19,3.7,16.8,43.5,23.0,3.26,19,29.67,0,Not Trending
5143,2023-03-18,2023,Winter,Europe,P105142,Outerwear,Oversized Blazer,Chocolate Brown,Wool,Budget,16.94,0.0,1306,52,60,8149,1008,13,4.0,13.6,40.3,31.1,6.45,28,41.73,0,Not Trending
5144,2024-05-12,2024,Spring,Asia Pacific,P105143,Dresses,Slip Dress,Cream,Wool,Mid-Range,51.36,24.4,1281,31,3466,1084,1173,11,4.1,13.2,92.9,28.5,1.94,30,53.5,0,Not Trending
5145,2025-11-18,2025,Summer,Middle East,P105144,Outerwear,Puffer Jacket,Baby Blue,Knit,Luxury,564.85,36.7,2127,84,0,10796,1268,12,3.6,11.8,53.3,36.6,3.79,0,49.02,0,Not Trending
5146,2025-07-10,2025,Winter,Europe,P105145,Outerwear,Trench Coat,Cherry Red,Satin,Premium,119.82,2.4,3208,29,1981,6274,1832,15,4.3,12.8,78.1,18.9,4.3,20,46.44,0,Not Trending
5147,2025-04-03,2025,Summer,Latin America,P105146,Dresses,Shirt Dress,Cherry Red,Cotton,Budget,20.22,21.6,753,70,4656,0,1632,13,4.4,4.2,64.3,26.7,1.73,23,42.95,0,Not Trending
5148,2024-03-10,2024,Summer,Latin America,P105147,Dresses,Bodycon Dress,Rust Orange,Denim,Mid-Range,40.04,15.8,2171,62,3515,10838,1098,13,4.8,17.7,96.8,35.9,2.45,19,61.07,1,Trending
5149,2025-03-10,2025,Summer,North America,P105148,Tops,Tank Top,Cream,Denim,Budget,26.92,13.8,1838,48,1239,565,1954,10,4.3,13.3,67.8,30.4,3.59,0,44.31,0,Not Trending
5150,2025-05-31,2025,Summer,North America,P105149,Tops,Tank Top,White,Cotton,Mid-Range,54.71,0.0,1711,52,1470,13915,406,14,3.9,11.2,68.1,29.4,1.63,19,25.92,0,Not Trending
5151,2025-12-15,2025,Spring,Asia Pacific,P105150,Denim,Denim Vest,Mocha Mousse,Cotton,Budget,13.34,18.2,2032,41,5111,0,1322,15,4.0,18.0,75.2,37.3,2.71,20,55.29,0,Not Trending
5152,2024-04-06,2024,Spring,Latin America,P105151,Activewear,Track Jacket,Mocha Mousse,Denim,Budget,16.72,5.0,869,43,2846,10606,756,15,4.2,6.2,98.6,34.0,4.48,25,50.66,0,Not Trending
5153,2024-04-15,2024,Winter,Europe,P105152,Tops,Crop Top,Beige,Linen,Premium,198.94,7.1,2377,45,4108,5449,2819,18,3.2,16.9,39.4,19.5,3.37,33,48.47,0,Not Trending
5154,2024-05-21,2024,Winter,Middle East,P105153,Tops,Corset Top,Chocolate Brown,Silk,Mid-Range,72.89,19.2,1414,45,4383,7077,2151,15,3.2,17.8,84.6,23.8,3.94,24,71.5,1,Trending
5155,2025-05-16,2025,Winter,North America,P105154,Footwear,Ankle Boots,White,Polyester,Luxury,552.25,0.0,2404,69,2252,8928,2017,16,3.3,19.2,100.0,12.1,5.03,21,65.58,1,Trending
5156,2024-03-06,2024,Spring,North America,P105155,Activewear,Sports Bra,Hot Pink,Silk,Premium,184.84,27.0,703,48,2981,10444,1089,12,4.3,24.6,55.6,43.3,4.29,19,34.74,0,Not Trending
5157,2024-04-04,2024,Spring,Latin America,P105156,Dresses,Shirt Dress,Hot Pink,Denim,Premium,186.98,10.4,1036,59,1910,13957,949,23,4.2,12.3,82.1,31.7,1.57,44,41.99,0,Not Trending
5158,2024-11-14,2024,Summer,Europe,P105157,Dresses,Wrap Dress,Lavender,Linen,Premium,155.62,0.0,2632,15,2929,3288,1392,11,3.4,9.8,94.7,21.5,3.03,29,59.39,0,Not Trending
5159,2023-07-14,2023,Spring,North America,P105158,Activewear,Running Tights,Black,Knit,Mid-Range,45.66,14.0,1933,34,6747,14213,936,17,4.0,6.7,65.7,28.1,6.42,9,42.29,0,Not Trending
5160,2024-05-03,2024,Fall,Latin America,P105159,Footwear,Ankle Boots,Lavender,Cotton,Premium,217.62,10.0,1036,21,0,7010,2591,15,5.0,4.9,33.0,8.5,3.24,18,53.33,0,Not Trending
5161,2023-10-02,2023,Winter,Middle East,P105160,Dresses,Slip Dress,Rust Orange,Wool,Mid-Range,45.57,23.7,1713,39,1134,3566,982,16,3.1,8.1,88.9,20.8,3.52,16,35.71,0,Not Trending
5162,2025-04-17,2025,Summer,Middle East,P105161,Activewear,Sports Bra,Cream,Polyester,Mid-Range,55.94,1.0,1974,6,802,10786,463,10,4.6,17.5,73.8,35.0,6.85,44,41.23,0,Not Trending
5163,2025-05-03,2025,Summer,Middle East,P105162,Accessories,Oversized Sunglasses,Burgundy,Cotton,Mid-Range,52.1,18.5,1013,54,0,2715,904,15,3.9,16.3,100.0,7.1,5.48,29,40.31,0,Not Trending
